_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
306,SUMMARIZATION,0.010532388463616371,0.6162660196423531,0.6267984081059694,2281,408,2689
307,SUMMARIZATION,0.011368026956915855,0.7590014412999153,0.7703694682568312,2546,500,3046
308,SUMMARIZATION,0.012111535295844078,0.5912497546523809,0.603361289948225,2792,388,3180
309,SUMMARIZATION,0.01201901026070118,0.6603936236351728,0.672412633895874,2817,425,3242
310,SUMMARIZATION,0.012688612565398216,0.7671968042850494,0.7798854168504477,2908,500,3408
311,SUMMARIZATION,0.012211835011839867,0.265917444601655,0.2781292796134949,2647,176,2823
312,SUMMARIZATION,0.010594131425023079,0.7560205794870853,0.7666147109121084,2241,500,2741
313,SUMMARIZATION,0.01221843995153904,0.5741431955248117,0.5863616354763508,2714,378,3092
314,SUMMARIZATION,0.012615574523806572,0.5886946953833103,0.6013102699071169,3100,385,3485
315,SUMMARIZATION,0.010389674454927444,0.7556087337434292,0.7659984081983566,2185,500,2685
316,SUMMARIZATION,0.013814892619848251,0.7702159136533737,0.784030806273222,3258,500,3758
317,SUMMARIZATION,0.011958789080381393,0.472963847219944,0.4849226363003254,2663,312,2975
318,SUMMARIZATION,0.012904014438390732,0.5869720429182053,0.599876057356596,3035,384,3419
319,SUMMARIZATION,0.01196671836078167,0.5881079137325287,0.6000746320933104,2844,378,3222
320,SUMMARIZATION,0.01042293943464756,0.5307522211223841,0.5411751605570316,2195,352,2547
321,SUMMARIZATION,0.01125289872288704,0.7099186163395643,0.7211715150624514,2554,466,3020
322,SUMMARIZATION,0.012142112478613853,0.38459242694079876,0.3967345394194126,2799,253,3052
323,SUMMARIZATION,0.00900544598698616,0.6458163931965828,0.654821839183569,2081,428,2509
324,SUMMARIZATION,0.009082704782485962,0.45582146383821964,0.4649041686207056,1905,304,2209
325,SUMMARIZATION,0.01047266460955143,0.645924836397171,0.6563975010067225,2306,427,2733
326,SUMMARIZATION,0.012695910409092903,0.5284779276698828,0.5411738380789757,2944,346,3290
327,SUMMARIZATION,0.009229235351085663,0.4422516021877527,0.4514808375388384,1927,295,2222
328,SUMMARIZATION,0.011229131370782852,0.5979998670518398,0.6092289984226227,2544,394,2938
329,SUMMARIZATION,0.011911273002624512,0.7605121787637472,0.7724234517663717,2676,500,3176
330,SUMMARIZATION,0.012601327151060104,0.4971096124500036,0.5097109396010637,3098,315,3413
331,SUMMARIZATION,0.01384461298584938,0.7675244845449924,0.7813690975308418,3290,500,3790
332,SUMMARIZATION,0.012045523151755333,0.47203173115849495,0.4840772543102503,2824,310,3134
