_row_idx,task,prefill_time,decode_time,total_time,prompt_tokens,completion_tokens,total_tokens
280,SUMMARIZATION,0.018842089921236038,0.8706670813262463,0.8895091712474823,1744,500,2244
281,SUMMARIZATION,0.018952883780002594,0.7828073110431433,0.8017601948231459,2806,442,3248
283,SUMMARIZATION,0.0190009493380785,0.5822383463382721,0.6012392956763506,2359,332,2691
285,SUMMARIZATION,0.019098881632089615,0.8875753339380026,0.9066742155700922,3089,500,3589
286,SUMMARIZATION,0.019050728529691696,0.6140385046601295,0.6330892331898212,2452,350,2802
287,SUMMARIZATION,0.018746888265013695,0.39162010326981544,0.41036699153482914,653,229,882
288,SUMMARIZATION,0.020886816084384918,0.8839968368411064,0.9048836529254913,3586,493,4079
289,SUMMARIZATION,0.018934983760118484,0.7720146402716637,0.7909496240317822,1942,442,2384
290,SUMMARIZATION,0.019063424319028854,0.6182196326553822,0.637283056974411,2525,352,2877
291,SUMMARIZATION,0.020523546263575554,0.7975971084088087,0.8181206546723843,3504,447,3951
292,SUMMARIZATION,0.018953271210193634,0.4691877644509077,0.48814103566110134,2037,269,2306
293,SUMMARIZATION,0.018951795995235443,0.8044373765587807,0.8233891725540161,2217,459,2676
294,SUMMARIZATION,0.019031766802072525,0.8769112639129162,0.8959430307149887,2268,500,2768
296,SUMMARIZATION,0.01998448371887207,0.8460813630372286,0.8660658467561007,3349,474,3823
297,SUMMARIZATION,0.01905510574579239,0.7185428459197283,0.7375979516655207,2286,410,2696
298,SUMMARIZATION,0.018893437460064888,0.8748662304133177,0.8937596678733826,2103,500,2603
299,SUMMARIZATION,0.019095810130238533,0.8813311886042356,0.9004269987344742,2586,500,3086
300,SUMMARIZATION,0.019013626500964165,0.7891546301543713,0.8081682566553354,2906,446,3352
301,SUMMARIZATION,0.018876707181334496,0.6953889764845371,0.7142656836658716,2441,396,2837
302,SUMMARIZATION,0.01912504993379116,0.8712943252176046,0.8904193751513958,3230,490,3720
303,SUMMARIZATION,0.019018903374671936,0.8782612718641758,0.8972801752388477,2590,498,3088
304,SUMMARIZATION,0.018860016018152237,0.8811521381139755,0.9000121541321278,2596,500,3096
305,SUMMARIZATION,0.019040439277887344,0.8015312124043703,0.8205716516822577,2583,455,3038
306,SUMMARIZATION,0.019009478390216827,0.8282582778483629,0.8472677562385798,2343,472,2815
307,SUMMARIZATION,0.01905219629406929,0.775922380387783,0.7949745766818523,2591,439,3030
308,SUMMARIZATION,0.01914648525416851,0.7865227609872818,0.8056692462414503,2869,445,3314
